"Flag","Code","Climate","Est_ASMR","Est_SNR","GSM","Codetype","Native","Mult_life","P_Organism","Poison_Humans","Poison_Livestock","Poison_Wildlife","P_Descriptor","P_Mode","P_Toxin","P_Toxicity","P_Season","P_Parts","P_Comments","GBearSpring","GBearSummer","GBearFall","Cow_Forage","WeedStatus","Wetland_Ind","RedBlueList","SRank","ID"
0,"ANASMIN2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5100
0,"ANASORC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5092
0,"ANASSAX","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5101
0,"ANASSPH","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5103
0,"ANASTEN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5104
0,"ANASTRE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5093
0,"ANASTRO","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5102
0,"ANCHARV","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,7498
0,"ANCHAZU","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,7499
0,"ANCHOFF","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,975
0,"ANCHUSA","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,976
0,"ANDRALP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4174
0,"ANDRBLY","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4175
0,"ANDRCHA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,977
0,"ANDRCHA1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,978
0,"ANDREAA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4186
0,"ANDREAB","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4187
0,"ANDREAE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4185
0,"ANDREAO","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4189
0,"ANDRHEI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7920
0,"ANDRMAC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4188
0,"ANDRMEG","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4176
0,"ANDRMEG1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7921
0,"ANDRMUT","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4177
0,"ANDRNIV","1","4","0","4","U","N",,,,,,,,,,,,,,,,,,,,,4178
0,"ANDROBO","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4179
0,"ANDROCC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,979
0,"ANDROME","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7379
0,"ANDROSA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,981
0,"ANDRPOL","0","6","1","5","U","N",,,,,,,,,,,,,,,,,,"2",,,7378
0,"ANDRROT","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4180
0,"ANDRRUP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4181
0,"ANDRRUP3","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4182
0,"ANDRSCH","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4183
0,"ANDRSEP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,980
0,"ANDRSIN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4184
0,"ANEMCAN","0","0","0","0","U","N",,"H,L","H","L",,"P","I","O","PX","U",,,,,,,,,,,982
0,"ANEMCYL","0","0","0","0","U","N",,"H,L","H","L",,"P","I","O","PX","U",,,,,,"P",,,,,983
0,"ANEMDRU","0","0","0","0","U","N",,"H,L","H","L",,"P","I","O","PX","U",,,,,,,,,,,984
0,"ANEMDRU1","0","0","0","0","U","N",,"H,L","H","L",,"P","I","O","PX","U",,,,,,,,,,,985
0,"ANEMDRU2","0","0","0","0","U","N",,"H,L","H","L",,"P","I","O","PX","U",,,,,,,,,,,986
0,"ANEMLYA","0","3","3","0","U","N",,"H,L","H","L",,"P","I","O","PX","U",,,,,,,,,,,987
0,"ANEMMUL","0","3","3","2","U","N",,"H,L","H","L",,"P","I","O","PX","U",,,,,,"P",,,,,988
0,"ANEMMUL2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,989
0,"ANEMMUL5","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,8125
0,"ANEMNAR","1","3","2","3","U","N",,"H,L","H","L",,"P","I","O","PX","U",,,,,,,,"4",,,990
0,"ANEMNAR3","1","3","2","3","U","N",,"H,L","H","L",,"P","I","O","PX","U",,,,,,,,"4",,,8126
0,"ANEMOCC","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,"P",,"3",,,991
0,"ANEMONE","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,997
0,"ANEMPAR","0","0","0","0","U","N",,"H,L","H","L",,"P","I","O","PX","U",,,,,,,,,,,992
0,"ANEMPAT","0","0","0","0","U","N",,"H,L","H","L",,"D,P","C,I","O","PX","U",,"O-unknown or other",,,,,,,,,993
0,"ANEMPAT1","0","0","0","0","U","N",,"H,L","H","L",,"D,P","C,I","O","PX","U",,"O-unknown or other",,,,,,,,,994
0,"ANEMPIP","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,995
0,"ANEMRIC","0","0","0","0","U","N",,"H,L","H","L",,"P","I","O","PX","U",,,,,,,,"4",,,996
0,"ANEMVIR","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,8128
0,"ANEMVIR3","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,8127
0,"ANETGRA","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,998
0,"ANETHUM","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,999
0,"ANEUPIN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,5105
0,"ANEURA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5106
0,"ANEURAC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5107
0,"ANGEARG","3","6","3","5","U","N",,,,,,,,,,,,,"2","2","0",,,"3",,,1000
0,"ANGEDAW","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,1001
0,"ANGEGEN","5","6","3","5","U","N",,,,,,,,,,,,,"2","2","0",,,"3",,,1002
0,"ANGELIC","0","0","0","0","U","N",,,,,,,,,,,,,"2","2","0","F",,"4",,,1004
0,"ANGELUC","5","6","3","5","U","N",,,,,,,,,,,,,"2","2","2",,,,,,1003
0,"ANISBIF","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6026
0,"ANISMAD","4","2","2","3","U","N",,,,,,,,,,,,,,,,,,,,,7872
0,"ANISOCA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7873
0,"ANISOME","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6027
0,"ANOEAES","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4190
0,"ANOECTA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4191
1,"MOLESEN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4192
0,"ANOMCEP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5108
0,"ANOMFIL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,897
0,"ANOMOBR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4193
0,"ANOMODO","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4194
0,"ANOMOMA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5109
0,"ANTEALP","1","2","0","3","U","N",,,,,,,,,,,,,,,,,,,,,1005
0,"ANTEANA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1006
0,"ANTECOR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,8000
0,"ANTEDEN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,8007
0,"ANTEDIM","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1007
0,"ANTEFLA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1008
0,"ANTEHOW","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7453
0,"ANTEHOW1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7454
0,"ANTEHOW2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7455
0,"ANTELAN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1009
0,"ANTELUZ","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1010
0,"ANTELUZ1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7476
0,"ANTEMED","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1011
0,"ANTEMIC","0","1","1","1","U","N",,,,,,,,,,,,,,,,,,,,,1012
0,"ANTEMON","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1013
0,"ANTENEG","3","2","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1014
0,"ANTENNA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2379
0,"ANTEPAR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,47
0,"ANTEPUL","3","4","2","0","U","N",,,,,,,,,,,,,,,,,,,,,48
0,"ANTEPUL2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2376
0,"ANTERAC","0","3","2","0","U","N",,,,,,,,,,,,,,,,,,,,,2377
0,"ANTEROS","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2378
0,"ANTEUMB","3","2","2","3","U","N",,,,,,,,,,,,,,,,,,,,,2380
0,"ANTHADS","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5114
0,"ANTHARI","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,1648
0,"ANTHARV","0","0","0","0","U","E",,"H,L","H","L",,"P","I","O","PX","U",,,,,,,,,,,2381
0,"ANTHCAU","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,2384
0,"ANTHCER","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,7470
0,"ANTHCOT","0","0","0","0","U","E",,"H,L","H","L",,"D,P","C,I","A,O","PX","U",,"O-other",,,,,,,,,2382
0,"ANTHDON","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5115
0,"ANTHELA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5113
0,"ANTHELI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5112
0,"ANTHEMI","0","0","0","0","U","E",,,,,,,,,"OS",,,,,,,,,,,,2383
0,"ANTHFUS","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5116
0,"ANTHJUL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,5110
0,"ANTHJUR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,5111
0,"ANTHMAC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5117
0,"ANTHMER","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5118
0,"ANTHOCE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5120
0,"ANTHOCR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5121
0,"ANTHODO","5","3","2","3","U","E",,,,,,,,,,,,,,,,,,,,,1649
0,"ANTHOXA","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,1650
0,"ANTHPUN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5119
0,"ANTHRIS","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,2385
0,"ANTHSYL","0","0","0","0","U","E",,,,,,,,,,,,,,,,,"R",,,,7471
0,"ANTICAL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4195
1,"ANTICUR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,4196
0,"ANTITRI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4199
0,"AONGLON","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4200
0,"AONGSTR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4201
0,"APERA","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,1652
0,"APERINT","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,1651
0,"APHAARV","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,2386
0,"APHAAUS","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,7772
0,"APHANES","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2388
0,"APHANOP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6028
0,"APHAOCC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2387
0,"APHRAGM","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2390
0,"APHRESC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"3",,,2389
0,"APIACEA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2391
0,"APOCAND","0","2","2","3","U","N",,"H,L","H","L",,"P,H","I","G","P1","U","RO","G-apocynamarin, RO-rhizome, many reports based on erroneous statement concerning Nerium",,,,,,,,,2393
0,"APOCAND1","0","0","0","0","U","N",,"H,L","H","L",,"P,H","I","G","P1","U","RO","G-apocynamarin, RO-rhizome, many reports based on erroneous statement concerning Nerium",,,,,,,,,2394
0,"APOCAND2","0","0","0","0","U","N",,"H,L","H","L",,"P,H","I","G","P1","U","RO","G-apocynamarin, RO-rhizome, many reports based on erroneous statement concerning Nerium",,,,,,,,,1757
0,"APOCCAN","0","0","0","0","U","N",,"H,L","H","L",,"P,H","I","G","P1","SPR,SUM","AL","G-apocynamarin,cymarin",,,,,,,,,1758
0,"APOCXFL","0","0","0","0","U","N",,"H,L","H","L",,"P","I","O","PX","U",,,,,,,,,,,7909
0,"APOCYNA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2392
0,"APOCYNU","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,1759
0,"APOMETZ","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5123
0,"APOMPUB","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5122
0,"APOTNAN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5124
0,"APOTREU","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5125
0,"AQUIBRE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1760
0,"AQUIFLA","3","4","3","2","U","N",,,,,,,,,,,,,,,,,,,,,1761
0,"AQUIFOL","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,1097
0,"AQUIFOR","0","4","3","3","U","N",,,,,,,,,,,,,,,,"P",,,,,1762
0,"AQUIFOR1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1763
0,"AQUILEG","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1764
0,"AQUIVUL","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,694
0,"ARABESC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7504
0,"ARABHOL","6","1","2","3","U","N",,,,,,,,,,,,,,,,"P",,,,,1505
0,"ARABHOL6","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7505
0,"ARABIDO","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,1765
0,"ARABIS","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1769
1,"ARABLYT","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,8195
0,"ARABLYT1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,8196
0,"ARABNUT","0","0","0","0","U","N",,,,,,,,,,,,,,,,"P",,,,,1768
0,"ARABPYC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,8189
0,"ARABPYC1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,8190
0,"ARABTHA","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,1766
0,"ARACEAE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1770
0,"ARALIA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1772
0,"ARALIAC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,108
0,"ARALNUD","3","4","3","2","U","N",,,,,,,,,,,,,,,,,,,,,1771
0,"ARBUMEN","4","2","0","0","U","N",,,,,,,,,,,,,,,,,,,,,789
0,"ARBUTUS","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,790
0,"ARCEAME","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1226
0,"ARCEDOU","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1227
0,"ARCELAR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7773
0,"ARCETSU","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7774
0,"ARCETSU1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7775
0,"ARCETSU2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7776
0,"ARCETSU3","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7672
0,"ARCEUTH","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1228
0,"ARCTAGR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1654
0,"ARCTALI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,695
0,"ARCTARC","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,"3",,,7865
0,"ARCTARC1","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,"3",,,7866
0,"ARCTCEN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6032
0,"ARCTCOL","4","2","1","0","U","N",,,,,,,,,,,,,,,,,,,,,1098
0,"ARCTDEL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6029
0,"ARCTFUL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"2",,,1655
0,"ARCTFUV","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4202
0,"ARCTINC","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6033
0,"ARCTIUM","0","0","0","0","U","E",,,,,,,,,,,,,,,,,"R",,,,1847
0,"ARCTLAP","0","0","0","0","U","E",,,,,,,,,,,,,,,,,"R",,,,1773
0,"ARCTLAT","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,1653
0,"ARCTLAT2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7631
0,"ARCTMIN","0","0","3","2","U","E",,,,,,,,,,,,,,,,,"R",,,,1846
0,"ARCTOA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,4203
0,"ARCTOMA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6031
0,"ARCTOMI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6030
0,"ARCTOPA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6035
0,"ARCTOPH","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1656
0,"ARCTOST","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,109
0,"ARCTOUS","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,696
0,"ARCTRUR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,697
0,"ARCTSEP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6034
0,"ARCTSUB","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6036
0,"ARCTUVA","0","2","1","0","U","N",,,,,,,,,,,,,"2","1","2",,,,,,7380
0,"ARCTXME","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7785
0,"ARENARI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1850
0,"ARENLON","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1848
0,"ARENSER","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,1849
0,"ARISPUR","0","0","0","0","U","N",,,,,,,,,,,,,,,,"PI",,,,,1657
0,"ARISPUR1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7632
0,"ARISTID","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1658
0,"ARISTOL","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1851
0,"ARMEMAR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1852
0,"ARMEMAR2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1853
0,"ARMEMAR4","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1204
0,"ARMEMAR5","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,698
0,"ARMERIA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1854
0,"ARMORAC","0","0","0","0","U","E",,,,,,,,,"OS",,,,,,,,,,,,1856
0,"ARMORUS","0","0","0","0","U","E",,"H,L","H","L",,"P,Pi","C,I","G","P3","U","AL","G-glucosinolates",,,,,,,,,1855
0,"ARNEFEN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5126
0,"ARNELLA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5128
0,"ARNELLI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,5127
0,"ARNIANG","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2395
0,"ARNIANG1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2396
0,"ARNIANG4","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2397
0,"ARNICA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,939
1,"ARNICHA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,2398
0,"ARNICOR","3","3","2","0","U","N",,,,,,,,,,,,,,,,"P",,,,,2402
0,"ARNIFUL","0","0","0","0","U","N",,,,,,,,,,,,,,,,"P",,,,,2403
0,"ARNIGRA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,2404
0,"ARNIGRI","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7703
0,"ARNIGRI1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,7704
0,"ARNILAN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,700
0,"ARNILAN1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,"4",,,699
0,"ARNILAT","1","4","2","0","U","N",,,,,,,,,,,,,,,,"P",,,,,2405
0,"ARNILES","1","5","1","0","U","N",,,,,,,,,,,,,,,,,,,,,2406
0,"ARNILOG","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,44
0,"ARNILON","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,45
0,"ARNILOU","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,46
0,"ARNIMOL","3","4","2","0","U","N",,,,,,,,,,,,,,,,,,,,,935
0,"ARNINEV","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,8008
0,"ARNIOVA","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,701
0,"ARNIPAR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,936
0,"ARNIRYD","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,937
0,"ARNISOR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,938
0,"ARRHELA","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,1659
0,"ARRHENA","0","0","0","0","U","E",,,,,,,,,,,,,,,,,,,,,1660
0,"ARTEABS","0","0","0","0","U","E",,"H","H",,,"P","I","O","P3","U",,"O-other or unknown",,,,,,,,,940
0,"ARTEALA","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,941
0,"ARTEBIE","0","0","0","0","U","E",,,,,,,,,"OS",,,,,,,,,,,,942
0,"ARTEBOR","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,943
0,"ARTEBOR1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,8046
0,"ARTECAM","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,944
0,"ARTECAM2","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,945
0,"ARTEDOU","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,8001
0,"ARTEDRA","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,946
0,"ARTEFRI","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,"P",,,,,947
0,"ARTEFUR","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,948
0,"ARTEHER","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,8009
0,"ARTELIN","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,949
0,"ARTELUD","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,950
0,"ARTELUD1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,951
0,"ARTELUD3","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,952
0,"ARTELUD7","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,8002
0,"ARTEMIC","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,953
0,"ARTEMIS","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,"P",,,,,110
0,"ARTENOR","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,954
0,"ARTENOR1","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,955
0,"ARTESUK","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,956
0,"ARTETIL","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,957
0,"ARTETRI","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,"P",,,,,1229
0,"ARTETRI1","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1230
0,"ARTETRI2","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,1231
0,"ARTETRP","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,958
0,"ARTETRP1","0","0","0","0","U","N",,,,,,,,,"OS",,,,,,,,,,,,8047
0,"ARTEVUL","0","0","0","0","U","E",,,,,,,,,"OS",,,,,,,,,,,,959
0,"ARTHANT","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6052
0,"ARTHART","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6037
0,"ARTHCAN","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6038
0,"ARTHCER","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6053
0,"ARTHCIE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6054
0,"ARTHCIT","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6065
0,"ARTHDIS","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6039
0,"ARTHGLE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6040
0,"ARTHHYP","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6041
0,"ARTHINE","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6042
0,"ARTHLAO","0","0","0","0","U","N",,,,,,,,,,,,,,,,,,,,,6055
