"PlotNumber","Species","Layer","Cover1","Height1","Cover2","Height2","Cover3","Height3","TotalA","HeightA","Cover4","Height4","Cover5","Height5","Cover5a","Height5a","Cover5b","Height5b","Cover5c","Height5c","TotalB","HeightB","Cover6","Height6","Cover7","Cover8","Cover9","Cover10","Collected","Flag","ID","LL","AF","DC","UT","VI","PV","PG","FFA","Cultural1","Cultural2","Other1","Other2"
"8529675","PELTAPH",,,,,,,,,,,,,,,,,,,,,,,,0.50,,,,,0,-952386137,,,,,,,,,,,,
"8529675","PELTCIN",,,,,,,,,,,,,,,,,,,,,,,,4.00,,,,,0,413425756,,,,,,,,,,,,
"8529675","PETAFRI3",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,1316460589,,,,,,,,,,,,
"8529675","PICEENE",,3.00,,8.00,,6.00,,17.00,,2.00,,,,,,,,,,2.10,,,,,,,,,0,670969322,,,,,,,,,,,,
"8529675","PLAGMED",,,,,,,,,,,,,,,,,,,,,,,,6.00,,,,,0,-848409053,,,,,,,,,,,,
"8529675","PLATOBT",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1347890728,,,,,,,,,,,,
"8529675","POLEACU",,,,,,,,,,,,,,,,,,,,,,0.20,,,,,,,0,885722377,,,,,,,,,,,,
"8529675","RANUNCU",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-1968742250,,,,,,,,,,,,
"8529675","RIBEBRA",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,2008202847,,,,,,,,,,,,
"8529675","RIBEOXY",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,-1640705868,,,,,,,,,,,,
"8529675","RIBETRI",,,,,,,,,,,,,,,,,,,,0.50,,,,,,,,,0,-339056731,,,,,,,,,,,,
"8529675","RUBUARC",,,,,,,,,,,,,,,,,,,,,,4.00,,,,,,,0,-1141737982,,,,,,,,,,,,
"8529675","SALIMYR",,,,,,,,,,3.00,,,,,,,,,,23.00,,,,,,,,,0,-702248357,,,,,,,,,,,,
"8529675","SENELUG",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-2005265408,,,,,,,,,,,,
"8529675","SHEPCAN",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,-1418886143,,,,,,,,,,,,
"8529675","SYMPCII",,,,,,,,,,,,,,,,,,,,,,0.20,,,,,,,0,1108941358,,,,,,,,,,,,
"8529675","VICIAME",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,1366224407,,,,,,,,,,,,
"8529675","VIOLREN",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1294500876,,,,,,,,,,,,
"8529676","ALNUINC",,,,,,,,,,2.00,,,,,,,,,,2.00,,,,,,,,,0,-1111359971,,,,,,,,,,,,
"8529676","ARTEMIS",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1537718554,,,,,,,,,,,,
"8529676","CAREX",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,289990035,,,,,,,,,,,,
"8529676","CHAMANG",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,1305636056,,,,,,,,,,,,
"8529676","DISTCAP",,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,0,-1178127879,,,,,,,,,,,,
"8529676","EQUIARV",,,,,,,,,,,,,,,,,,,,,,60.00,,,,,,,0,2719430,,,,,,,,,,,,
"8529676","EQUIPRA",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-1565446961,,,,,,,,,,,,
"8529676","EQUISCI",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,807852644,,,,,,,,,,,,
"8529676","EURHPUL",,,,,,,,,,,,,,,,,,,,,,,,6.00,,,,,0,67779477,,,,,,,,,,,,
"8529676","EURYSIB",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-1550559438,,,,,,,,,,,,
"8529676","FRAGVIR",,,,,,,,,,,,,,,,,,,,,,0.30,,,,,,,0,1508523979,,,,,,,,,,,,
"8529676","GOODREP",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,2134743216,,,,,,,,,,,,
"8529676","HYLOSPL",,,,,,,,,,,,,,,,,,,,,,,,50.00,,,,,0,1895954161,,,,,,,,,,,,
"8529676","LEPTPYR",,,,,,,,,,,,,,,,,,,,,,,,0.20,,,,,0,1752493662,,,,,,,,,,,,
"8529676","LEYMINN",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-1405724025,,,,,,,,,,,,
"8529676","LINNBOR",,,,,,,,,,,,,,,,,,,,,,10.00,,,,,,,0,1503867836,,,,,,,,,,,,
"8529676","MERTPAN",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,-1523908595,,,,,,,,,,,,
"8529676","MITENUD",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,752529482,,,,,,,,,,,,
"8529676","MONEUNI",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,2102622467,,,,,,,,,,,,
"8529676","NEOTBOR",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,2015688584,,,,,,,,,,,,
"8529676","ORTHSEC",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-1897680151,,,,,,,,,,,,
"8529676","PELTHOR",,,,,,,,,,,,,,,,,,,,,,,,0.50,,,,,0,-1643919114,,,,,,,,,,,,
"8529676","PELTMEM",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,481777471,,,,,,,,,,,,
"8529676","PETAFRI",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-1721962476,,,,,,,,,,,,
"8529676","PETAFRI3",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,369634181,,,,,,,,,,,,
"8529676","PICEENE",,6.00,,40.00,,8.00,,54.00,,1.00,,,,,,,,,,1.10,,,,,,,,,0,1053369442,,,,,,,,,,,,
"8529676","PLATJUN",,,,,,,,,,,,,,,,,,,,,,,,0.50,,,,,0,1854632251,,,,,,,,,,,,
"8529676","PLATOBT",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,503179616,,,,,,,,,,,,
"8529676","PLEUSCH",,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,,0,-582072863,,,,,,,,,,,,
"8529676","POPUBAL",,,,4.00,,,,4.00,,,,,,,,,,,,,,,,,,,,,0,214593166,,,,,,,,,,,,
"8529676","PTILCRI",,,,,,,,,,,,,,,,,,,,,,,,10.00,,,,,0,2087256823,,,,,,,,,,,,
"8529676","PYROCHL",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1642033004,,,,,,,,,,,,
"8529676","RHYTTRI",,,,,,,,,,,,,,,,,,,,,,,,0.30,,,,,0,-1319002627,,,,,,,,,,,,
"8529676","RIBEOXY",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,811209594,,,,,,,,,,,,
"8529676","RIBETRI",,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,0,1775569011,,,,,,,,,,,,
"8529676","ROSAACI",,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,0,499764792,,,,,,,,,,,,
"8529676","SANIUNC",,,,,,,,,,,,,,,,,,,,,,,,4.00,,,,,0,29331417,,,,,,,,,,,,
"8529676","SHEPCAN",,,,,,,,,,,,,,,,,,,,0.50,,,,,,,,,0,-483836122,,,,,,,,,,,,
"8529676","TIMMAUS",,,,,,,,,,,,,,,,,,,,,,,,2.00,,,,,0,-2005123665,,,,,,,,,,,,
"8630146","AULAPAL",,,,,,,,,,,,,,,,,,,,,,,,13.00,,,,,0,-570289724,,,,,,,,,,,,
"8630146","BETUNAN",,,,,,,,,,,,,,,,,,,,0.10,,,,,,,,,0,2136160117,,,,,,,,,,,,
"8630146","CALACAN",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,2041830802,,,,,,,,,,,,
"8630146","CALASTR",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,137305771,,,,,,,,,,,,
"8630146","CAREDIS",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1503004176,,,,,,,,,,,,
"8630146","CHAMANG",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-1127124783,,,,,,,,,,,,
"8630146","CORNCAN",,,,,,,,,,,,,,,,,,,,,,10.00,,,,,,,0,996973246,,,,,,,,,,,,
"8630146","DENDDEN",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,2124277607,,,,,,,,,,,,
"8630146","EQUISYL",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,912799516,,,,,,,,,,,,
"8630146","GALIBOR",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,1825888237,,,,,,,,,,,,
"8630146","HYLOSPL",,,,,,,,,,,,,,,,,,,,,,,,60.00,,,,,0,1974002346,,,,,,,,,,,,
"8630146","LINNBOR",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1121227747,,,,,,,,,,,,
"8630146","MERTPAN",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-2047086360,,,,,,,,,,,,
"8630146","ORTHSEC",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-1715877687,,,,,,,,,,,,
"8630146","PETAFRI3",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-179510954,,,,,,,,,,,,
"8630146","PICEGLA",,2.00,,33.00,,2.00,,37.00,,5.00,,,,,,,,,,12.00,,,,,,,,,0,1484185631,,,,,,,,,,,,
"8630146","PICEMAR",,,,,,,,,,2.00,,,,,,,,,,2.00,,,,,,,,,0,117522292,,,,,,,,,,,,
"8630146","PLEUSCH",,,,,,,,,,,,,,,,,,,,,,,,40.00,,,,,0,-214278299,,,,,,,,,,,,
"8630146","POLEACU",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-751336766,,,,,,,,,,,,
"8630146","POLYCOM",,,,,,,,,,,,,,,,,,,,,,,,10.00,,,,,0,1723615259,,,,,,,,,,,,
"8630146","PTILCRI",,,,,,,,,,,,,,,,,,,,,,,,10.00,,,,,0,-140448064,,,,,,,,,,,,
"8630146","PYROASA",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,231372737,,,,,,,,,,,,
"8630146","ROSAACI",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,1064202990,,,,,,,,,,,,
"8630146","RUBUARC",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-148109353,,,,,,,,,,,,
"8630146","SALIBEB",,,,,,,,,,,,,,,,,,,,10.00,,,,,,,,,0,76057292,,,,,,,,,,,,
"8630146","TRIEEUR1",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,800304605,,,,,,,,,,,,
"8630146","VACCVIT",,,,,,,,,,,,,,,,,,,,,,30.00,,,,,,,0,-1224073766,,,,,,,,,,,,
"9003002","ACHIMIL",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-132572333,,,,,,,,,,,,
"9003002","ALNUINC",,,,,,,,,,10.00,,,,,,,,,,13.00,,,,,,,,,0,-1598660712,,,,,,,,,,,,
"9003002","ANEMMUL",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,133258681,,,,,,,,,,,,
"9003002","ANEMPAR",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-790515834,,,,,,,,,,,,
"9003002","ASTER",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,1054752399,,,,,,,,,,,,
"9003002","BRACHYT",,,,,,,,,,,,,,,,,,,,,,,,0.50,,,,,0,-771393244,,,,,,,,,,,,
"9003002","CALACAN",,,,,,,,,,,,,,,,,,,,,,4.00,,,,,,,0,1791796053,,,,,,,,,,,,
"9003002","CORNCAN",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-1929964558,,,,,,,,,,,,
"9003002","CORNSER",,,,,,,,,,1.00,,,,,,,,,,4.00,,,,,,,,,0,-2049315445,,,,,,,,,,,,
"9003002","CYPRIPE",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,1048159088,,,,,,,,,,,,
"9003002","ELYMALA",,,,,,,,,,,,,,,,,,,,,,10.00,,,,,,,0,-264742223,,,,,,,,,,,,
"9003002","FRAGVIR1",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-761071842,,,,,,,,,,,,
"9003002","HEDYALP",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,573203527,,,,,,,,,,,,
"9003002","LEYMINN",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,105605756,,,,,,,,,,,,
"9003002","LINNBOR",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,267198413,,,,,,,,,,,,
"9003002","PETAFRI3",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-1988049654,,,,,,,,,,,,
"9003002","PICEENE",,,,,,,,,,25.00,,,,,,,,,,28.00,,,,,,,,,0,1831444163,,,,,,,,,,,,
"9003002","POPUBAL",,,,3.00,,,,3.00,,3.00,,,,,,,,,,4.00,,,,,,,,,0,-1229710776,,,,,,,,,,,,
"9003002","PTILCRI",,,,,,,,,,,,,,,,,,,,,,,,0.50,,,,,0,390418089,,,,,,,,,,,,
"9003002","PYROASA",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,2031790518,,,,,,,,,,,,
"9003002","ROSAACI",,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,0,-1649846017,,,,,,,,,,,,
"9003002","RUBUPUB",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,1635368660,,,,,,,,,,,,
"9003002","SALIX",,,,,,,,,,1.00,,,,,,,,,,3.00,,,,,,,,,0,349766469,,,,,,,,,,,,
"9003002","SHEPCAN",,,,,,,,,,,,,,,,,,,,0.50,,,,,,,,,0,-615149278,,,,,,,,,,,,
"9003002","STEREOC",,,,,,,,,,,,,,,,,,,,,,,,0.50,,,,,0,-1930490117,,,,,,,,,,,,
"9003043","ABIELAS",,,,,,1.00,,1.00,,2.00,,,,,,,,,,5.00,,,,,,,,,0,-1522850784,,,,,,,,,,,,
"9003043","ALNUINC",,,,,,,,,,5.00,,,,,,,,,,8.00,,,,,,,,,0,-1780868703,,,,,,,,,,,,
"9003043","ARNILAT",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1302144846,,,,,,,,,,,,
"9003043","CALACAN",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,-1552941897,,,,,,,,,,,,
"9003043","CORNCAN",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,846976556,,,,,,,,,,,,
"9003043","EQUIPRA",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-785371715,,,,,,,,,,,,
"9003043","GALIBOR",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-1932535750,,,,,,,,,,,,
"9003043","HYLOSPL",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,-380821965,,,,,,,,,,,,
"9003043","LEYMINN",,,,,,,,,,,,,,,,,,,,,,10.00,,,,,,,0,426778872,,,,,,,,,,,,
"9003043","LINNBOR",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-1672176743,,,,,,,,,,,,
"9003043","MERTPAN",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,669700070,,,,,,,,,,,,
"9003043","MITENUD",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-158388369,,,,,,,,,,,,
"9003043","ORTHSEC",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-326561660,,,,,,,,,,,,
"9003043","PETAFRI3",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,1173258037,,,,,,,,,,,,
"9003043","PICEENE",,3.00,,12.00,,,,15.00,,,,,,,,,,,,,,,,,,,,,0,360053330,,,,,,,,,,,,
"9003043","PTILCRI",,,,,,,,,,,,,,,,,,,,,,,,10.00,,,,,0,1059236971,,,,,,,,,,,,
"9003043","RIBEHUD",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,-2084540208,,,,,,,,,,,,
"9003043","RIBELAC",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,841921681,,,,,,,,,,,,
"9003043","ROSAACI",,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,0,-676330626,,,,,,,,,,,,
"9003043","RUBUIDA",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,-158084825,,,,,,,,,,,,
"9003043","RUBUPED",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-324743716,,,,,,,,,,,,
"9003043","SALIX",,,,,,,,,,1.00,,,,,,,,,,2.00,,,,,,,,,0,-722741331,,,,,,,,,,,,
"9003043","SHEPCAN",,,,,,,,,,,,,,,,,,,,0.50,,,,,,,,,0,-1686481046,,,,,,,,,,,,
"9003043","VIBUEDU",,,,,,,,,,,,,,,,,,,,0.50,,,,,,,,,0,-2020959837,,,,,,,,,,,,
"9003104","ABIELAS",,,,,,,,,,0.50,,,,,,,,,,0.50,,,,,,,,,0,-752520280,,,,,,,,,,,,
"9003104","ALNUINC",,,,,,,,,,15.00,,,,,,,,,,25.00,,,,,,,,,0,1702773897,,,,,,,,,,,,
"9003104","ARALNUD",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,2114265622,,,,,,,,,,,,
"9003104","BETUOCC",,,,,,,,,,0.50,,,,,,,,,,1.00,,,,,,,,,0,1527169503,,,,,,,,,,,,
"9003104","BRACHYT",,,,,,,,,,,,,,,,,,,,,,,,15.00,,,,,0,1864265268,,,,,,,,,,,,
"9003104","CHAMANG",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,1750865701,,,,,,,,,,,,
"9003104","CONOSAL",,,,,,,,,,,,,,,,,,,,,,,,0.50,,,,,0,-449097854,,,,,,,,,,,,
"9003104","CORNCAN",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,1801176539,,,,,,,,,,,,
"9003104","CORNSER",,,,,,,,,,3.00,,,,,,,,,,13.00,,,,,,,,,0,-1029404288,,,,,,,,,,,,
"9003104","DELPGLA",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-361419903,,,,,,,,,,,,
"9003104","DRYOEXP",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-1762751570,,,,,,,,,,,,
"9003104","EQUIARV",,,,,,,,,,,,,,,,,,,,,,25.00,,,,,,,0,-554901097,,,,,,,,,,,,
"9003104","EQUIPRA",,,,,,,,,,,,,,,,,,,,,,40.00,,,,,,,0,-1257156212,,,,,,,,,,,,
"9003104","GALITRD",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,172957085,,,,,,,,,,,,
"9003104","GYMNDRY",,,,,,,,,,,,,,,,,,,,,,15.00,,,,,,,0,-87866726,,,,,,,,,,,,
"9003104","LONIINV",,,,,,,,,,,,,,,,,,,,20.00,,,,,,,,,0,-1498869485,,,,,,,,,,,,
"9003104","LYCOANN",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,1456411224,,,,,,,,,,,,
"9003104","MAIARAC",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,719407481,,,,,,,,,,,,
"9003104","MERTPAN",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-1294163898,,,,,,,,,,,,
"9003104","MITENUD",,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,0,-599322545,,,,,,,,,,,,
"9003104","MNIUM",,,,,,,,,,,,,,,,,,,,,,,,30.00,,,,,0,1508169700,,,,,,,,,,,,
"9003104","OPLOHOR",,,,,,,,,,,,,,,,,,,,0.50,,,,,,,,,0,-332346603,,,,,,,,,,,,
"9003104","PICEENE",,3.00,,15.00,,,,18.00,,3.00,,,,,,,,,,3.00,,,,,,,,,0,2001244338,,,,,,,,,,,,
"9003104","PLEUSCH",,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,0,1547787083,,,,,,,,,,,,
"9003104","PTILCRI",,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,0,-1958580688,,,,,,,,,,,,
"9003104","RANUNCU",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-978551183,,,,,,,,,,,,
"9003104","RIBEGLA",,,,,,,,,,,,,,,,,,,,0.50,,,,,,,,,0,-534003746,,,,,,,,,,,,
"9003104","RIBEHUD",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,-678285817,,,,,,,,,,,,
"9003104","RIBELAC",,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,0,-657694404,,,,,,,,,,,,
"9003104","RIBELAX",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,-565641331,,,,,,,,,,,,
"9003104","ROSAACI",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,-1968334390,,,,,,,,,,,,
"9003104","RUBUPUB",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,1496286339,,,,,,,,,,,,
"9003104","SALIX",,,,,,,,,,0.50,,,,,,,,,,1.00,,,,,,,,,0,807927048,,,,,,,,,,,,
"9003104","SORBSCO",,,,,,,,,,0.50,,,,,,,,,,0.50,,,,,,,,,0,2120002153,,,,,,,,,,,,
"9003104","STREAMP",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-995865994,,,,,,,,,,,,
"9003104","VIBUEDU",,,,,,,,,,,,,,,,,,,,5.00,,,,,,,,,0,-79226177,,,,,,,,,,,,
"961167","ALNUALN2",,,,,,,,,,3.00,,,,,,,,,,4.00,,,,,,,,,0,1111969172,,,,,,,,,,,,
"961167","ATHYFIL",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,926653189,,,,,,,,,,,,
"961167","BRACHYT",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,-1426014750,,,,,,,,,,,,
"961167","CALACAN",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1211788475,,,,,,,,,,,,
"961167","CHAMANG",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-139125024,,,,,,,,,,,,
"961167","CORNCAN",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-1668043423,,,,,,,,,,,,
"961167","CORNSER",,,,,,,,,,,,,,,,,,,,2.00,,,,,,,,,0,1727701006,,,,,,,,,,,,
"961167","DELPGLA",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-2091207049,,,,,,,,,,,,
"961167","EQUIARV",,,,,,,,,,,,,,,,,,,,,,18.00,,,,,,,0,564198636,,,,,,,,,,,,
"961167","EQUISYL",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,730365309,,,,,,,,,,,,
"961167","FRAGVIR",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-168010502,,,,,,,,,,,,
"961167","GALITRF",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-714804237,,,,,,,,,,,,
"961167","GEUMMAC",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-1280625736,,,,,,,,,,,,
"961167","HERAMAX",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-1148229799,,,,,,,,,,,,
"961167","LONIINV",,,,,,,,,,,,,,,,,,,,20.00,,,,,,,,,0,-1471209306,,,,,,,,,,,,
"961167","LYSILAT",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,415097135,,,,,,,,,,,,
"961167","MERTPAN",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-1838100668,,,,,,,,,,,,
"961167","MITENUD",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-1794406667,,,,,,,,,,,,
"961167","OSMOBER",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,1116133138,,,,,,,,,,,,
"961167","PETAFRI3",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-1049757141,,,,,,,,,,,,
"961167","PETAFRI4",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,-1026057328,,,,,,,,,,,,
"961167","PICEGLA",,8.00,,,,,,8.00,,2.00,,,,,,,,,,3.00,,,,,,,,,0,162117713,,,,,,,,,,,,
"961167","PLAGMED",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,1840131134,,,,,,,,,,,,
"961167","POPUTRI",,5.00,,,,,,5.00,,,,,,,,,,,,,,,,,,,,,0,484276967,,,,,,,,,,,,
"961167","RIBEHUD",,,,,,,,,,,,,,,,,,,,0.10,,,,,,,,,0,-2045107044,,,,,,,,,,,,
"961167","RIBEOXY",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,712808301,,,,,,,,,,,,
"961167","ROSAACI",,,,,,,,,,,,,,,,,,,,3.00,,,,,,,,,0,-500003798,,,,,,,,,,,,
"961167","RUBUPUB",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-447717533,,,,,,,,,,,,
"961167","SALIBEB",,,,,,,,,,3.00,,,,,,,,,,4.00,,,,,,,,,0,-1366051224,,,,,,,,,,,,
"961167","SALIDIS",,,,,,,,,,1.00,,,,,,,,,,1.00,,,,,,,,,0,-136806327,,,,,,,,,,,,
"961167","STREAMP",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,2039489238,,,,,,,,,,,,
"961167","TANAVUL",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-450731105,,,,,,,,,,,,
"961167","VIBUEDU",,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,0,961305844,,,,,,,,,,,,
"961167","VICIAME",,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,0,653233893,,,,,,,,,,,,
"9611965","ACTARUB",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,314432578,,,,,,,,,,,,
"9611965","ALNUINC",,,,,,,,,,40.00,,,,,,,,,,45.00,,,,,,,,,0,633537435,,,,,,,,,,,,
"9611965","ANGEGEN",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,-129702848,,,,,,,,,,,,
"9611965","ATHYFIL",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,1496162113,,,,,,,,,,,,
"9611965","BETUPAP",,,,50.00,,,,50.00,,,,,,,,,,,,,,,,,,,,,0,-178690962,,,,,,,,,,,,
"9611965","BRACHYT",,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,0,-428770473,,,,,,,,,,,,
"9611965","CALACAN",,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,0,-645736372,,,,,,,,,,,,
"9611967","GYMNDRY",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-1623530329,,,,,,,,,,,,
"9611967","HYLOSPL",,,,,,,,,,,,,,,,,,,,,,,,10.00,,,,,0,227031900,,,,,,,,,,,,
"9611967","LINNBOR",,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,0,-783870163,,,,,,,,,,,,
"9611967","LONIINV",,,,,,,,,,1.00,,,,,,,,,,10.00,,,,,,,,,0,1385267434,,,,,,,,,,,,
"9611967","LYCOANN",,,,,,,,,,,,,,,,,,,,,,2.00,,,,,,,0,1709565219,,,,,,,,,,,,
"9611967","MAIARAC",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,1325840680,,,,,,,,,,,,
"9611967","MARCPOL",,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,0,1887992841,,,,,,,,,,,,
"9611967","MITENUD",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-55712874,,,,,,,,,,,,
"9611967","OPLOHOR",,,,,,,,,,,,,,,,,,,,3.00,,,,,,,,,0,478791007,,,,,,,,,,,,
"9611967","ORTHSEC",,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,0,-2008347724,,,,,,,,,,,,
